%Time [yyyymmddhh] WL [m]	
199002081200	0.00
199002081500	0.00
199002081800	0.00
199002082100	0.00
199002090000	0.00
199002090300	0.00
199002090600	0.00
199002090900	0.00
199002091200	0.00
199002091500	0.00
199002091800	0.00
199002092100	0.00
199002100000	0.00
199002100300	0.00
199002100600	0.00
199002100900	0.00
199002101200	0.00
199002101500	0.00
199002101800	0.00
199002102100	0.00
199002110000	0.00
199002110300	0.00
199002110600	0.00
199002110900	0.00
199002111200	0.00
199002111500	0.00
199002111800	0.00
199002112100	0.00
199002120000	0.00
199002120300	0.00
199002120600	0.00
199002120900	0.00
199002121200	0.00
199002121500	0.00
199002121800	0.00
199002122100	0.00
199002130000	0.00
199002130300	0.00
199002130600	0.00
199002130900	0.00
199002131200	0.04
199002131500	0.06
199002131800	0.1
199002132100	0.15
199002140000	0.19
199002140300	0.2
199002140600	0.18
199002140900	0.18
199002141200	0.18
199002141500	0.16
199002141800	0.15
199002142100	0.16
199002150000	0.14
199002150300	0.12
199002150600	0.1
199002150900	0.08
199002151200	0.08
199002151500	0.06
199002151800	0.06
199002152100	0.09
199002160000	0.11
199002160300	0.1
199002160600	0.12
199002160900	0.13
199002161200	0.13
199002161500	0.12
199002161800	0.12
199002162100	0.13
199002170000	0.12
199002170300	0.12
199002170600	0.13
199002170900	0.13
199002171200	0.14
199002171500	0.14
199002171800	0.15
199002172100	0.16
199002180000	0.18
199002180300	0.17
199002180600	0.16
199002180900	0.15
199002181200	0.13
199002181500	0.09
199002181800	0.07
199002182100	0.06
199002190000	0.02
199002190300	0.02
199002190600	0.02
199002190900	0.01
199002191200	0.01
199002191500	0.00
199002191800	0.00
199002192100	0.00
199002200000	0.00
199002200300	0.00
199002200600	0.00
199002200900	0.00
199002201200	0.00
199002201500	0.00
199002201800	0.00
199002202100	0.00
199002210000	0.00
199002210300	0.00
199002210600	0.00
199002210900	0.00
199002211200	0.00
199002211500	0.00
199002211800	0.00
199002212100	0.00
199002220000	0.00
199002220300	0.00
199002220600	0.00
199002220900	0.00
199002221200	0.00
199002221500	0.00
199002221800	0.00
199002222100	0.00
199002230000	0.00
199002230300	0.00
199002230600	0.00
199002230900	0.00
199002231200	0.00
199002231500	0.00
199002231800	0.00
199002232100	0.00
199002240000	0.00
199002240300	0.00
199002240600	0.00
199002240900	0.00
199002241200	0.00
199002241500	0.00
199002241800	0.00
199002242100	0.00
199002250000	0.00
199002250300	0.00
199002250600	0.00
199002250900	0.00
199002251200	0.00
199002251500	0.00
199002251800	0.00
199002252100	0.00
199002260000	0.00
199002260300	0.00
199002260600	0.00
199002260900	0.00
199002261200	0.00
199002261500	0.00
199002261800	0.00
199002262100	0.00
199002270000	0.00
199002270300	0.00
199002270600	0.00
199002270900	0.00
199002271200	0.00
199002271500	0.00
199002271800	0.00
199002272100	0.00
199002280000	0.00
199002280300	0.00
199002280600	0.00
199002280900	0.00
199002281200	0.04
199002281500	0.07
199002281800	0.11
199002282100	0.14
199003010000	0.15
199003010300	0.14
199003010600	0.14
199003010900	0.1
199003011200	0.05
199003011500	0.02
199003011800	0.00
199003012100	0.00
199003020000	0.00
199003020300	0.00
199003020600	0.00
199003020900	0.00
199003021200	0.00
199003021500	0.00
199003021800	0.00
199003022100	0.00
199003030000	0.00
199003030300	0.00
199003030600	0.00
199003030900	0.00
199003031200	0.00
199003031500	0.00
199003031800	0.00
199003032100	0.00
199003040000	0.00
199003040300	0.00
199003040600	0.00
199003040900	0.00
199003041200	0.00
199003041500	0.00
199003041800	0.00
199003042100	0.00
199003050000	0.00
199003050300	0.00
199003050600	0.00
199003050900	0.00
199003051200	0.00
199003051500	0.00
199003051800	0.00
199003052100	0.00
199003060000	0.00
199003060300	0.00
199003060600	0.00
199003060900	0.00
199003061200	0.00
199003061500	0.00
199003061800	0.00
199003062100	0.00
199003070000	0.00
199003070300	0.00
199003070600	0.00
199003070900	0.00
199003071200	0.00
199003071500	0.00
199003071800	0.00
199003072100	0.00
199003080000	0.00
199003080300	0.00
199003080600	0.00
199003080900	0.00
199003081200	0.00
199003081500	0.00
199003081800	0.00
199003082100	0.00
199003090000	0.00
199003090300	0.00
199003090600	0.00
199003090900	0.00
199003091200	0.00
199003091500	0.00
199003091800	0.00
199003092100	0.00
199003100000	0.00
199003100300	0.00
199003100600	0.00
199003100900	0.00
199003101200	0.00
199003101500	0.00
199003101800	0.00
199003102100	0.00
199003110000	0.00
199003110300	0.00
199003110600	0.00
199003110900	0.00
199003111200	0.00
199003111500	0.00
199003111800	0.00
199003112100	0.00
199003120000	0.00
199003120300	0.00
199003120600	0.00
199003120900	0.00
199003121200	0.00
199003121500	0.00
199003121800	0.00
199003122100	0.00
199003130000	0.00
199003130300	0.00
199003130600	0.00
199003130900	0.00
199003131200	0.00
199003131500	0.00
199003131800	0.00
199003132100	0.00
199003140000	0.00
199003140300	0.00
199003140600	0.00
199003140900	0.00
199003141200	0.00
199003141500	0.00
199003141800	0.00
199003142100	0.00
199003150000	0.00
199003150300	0.00
199003150600	0.00
199003150900	0.00
199003151200	0.00
199003151500	0.00
199003151800	0.00
199003152100	0.00
199003160000	0.00
199003160300	0.00
199003160600	0.00
199003160900	0.00
